"transID","payCardID","corridorPK","direction","tapInTime","tapInStopPK","stopStartSeq","tapOutTime","tapOutStopPK","stopEndSeq","payAmount"
TGLS398L5M28WF,502072062834,86,0,"2023-04-11 17:36:08",1558,25,"2023-04-11 18:28:24",2717,39,3500
TGMG957N7N88JK,5550195894033357,181,1,"2023-04-19 19:11:34",1102,18,"2023-04-19 20:50:53",1405,20,3500
TGMS551P8I29BC,180073186339783,91,0,"2023-04-18 12:16:15",1156,3,"2023-04-18 12:59:33",2969,12,0
TGNB522P6Y41BS,3563151380900971,176,1,"2023-04-11 06:15:53",849,16,"2023-04-11 06:51:20",340,23,3500
TGNL978Q3G82PS,4965754419769895,5,0,"2023-04-04 17:45:02",1021,0,"2023-04-04 19:20:44",589,19,3500
TGOG249T4R74XX,4065366568284,180,1,"2023-04-16 09:36:26",1600,0,"2023-04-16 11:30:48",114,25,0
TGOJ115V6V12XF,4916430456848946627,104,0,"2023-04-24 17:28:16",150,22,"2023-04-24 19:19:25",88,50,0
TGOM101R3O35JK,5473439177945786,156,1,"2023-04-19 09:34:46",281,5,"2023-04-19 11:06:02",865,17,3500
TGPF744F9M67HB,4958145744734359718,154,1,"2023-04-20 21:38:49",455,0,"2023-04-20 23:35:48",560,4,3500
TGPN495H8S28UW,6011543080425997,144,1,"2023-04-05 08:46:45",1311,13,"2023-04-05 10:40:57",1303,21,3500
TGPR417D4C14XX,3521790276677051,161,0,"2023-04-03 06:59:18",1090,39,"2023-04-03 08:57:59",1826,41,0
TGQP958C7K71IU,36162260650821,4,1,"2023-04-14 08:45:37",668,62,"2023-04-14 09:35:02",2835,64,0
TGQX193B9Z88PX,3545499820365948,38,1,"2023-04-07 05:25:04",44,18,"2023-04-07 06:01:16",2599,22,0
TGRC812Z9X89FB,4009697722749,63,0,"2023-04-19 05:19:11",77,23,"2023-04-19 06:05:18",2590,35,0
TGRJ062H4P62NQ,3594837551443691,46,1,"2023-04-09 10:29:38",268,17,"2023-04-09 11:53:55",967,23,3500
TGUB988L9U78ZW,5164263631970030,14,1,"2023-04-24 21:32:20",464,3,"2023-04-24 22:46:31",2713,43,0
TGUE590K3N12WL,180009851731375,66,0,"2023-04-21 17:59:46",930,26,"2023-04-21 18:53:58",300,28,0
TGVK530V5S47HI,377569057489568,68,1,"2023-04-18 16:29:01",188,1,"2023-04-18 18:14:28",379,4,3500
TGVY954R9S09UA,4656484264640462,163,0,"2023-04-27 09:25:44",768,16,"2023-04-27 10:15:45",2822,24,3500
TGWO883L1I21IT,344784326221920,158,1,"2023-04-13 17:46:55",501,11,"2023-04-13 19:16:33",2727,19,3500
TGWV027Z9U73JA,4885331907664776,30,1,"2023-04-24 16:41:23",1115,10,"2023-04-24 17:55:48",104,11,3500
TGWZ205B8R51MA,4398802942684,71,1,"2023-04-05 08:07:03",94,0,"2023-04-05 09:23:41",86,1,3500
TGXF153X7G59ZF,30029590639160,11,1,"2023-04-26 06:55:16",667,7,"2023-04-26 07:38:43",2783,20,3500
TGYA456L4K81LF,6559195405774555,130,1,"2023-04-28 19:39:35",236,27,"2023-04-28 20:58:21",3234,40,0
TGYQ648P6X33DZ,2254018175787390,41,0,"2023-04-18 06:46:05",112,0,"2023-04-18 08:30:30",2604,12,0
TGZN442U8B75SR,4407982607791,173,0,"2023-04-18 12:36:12",674,1,"2023-04-18 13:16:10",1894,11,3500
TGZN726P1D26SA,4433768133150830,146,1,"2023-04-10 17:18:29",1537,7,"2023-04-10 18:32:02",3144,33,0
THBB520H1T95SO,2718070346782735,17,0,"2023-04-20 05:54:09",8,9,"2023-04-20 06:39:11",273,18,3500
THBU917C4H83PE,213133401291382,23,0,"2023-04-13 07:36:30",1661,6,"2023-04-13 08:26:14",345,13,3500
THCL240K4U93FD,4996225095064169,123,0,"2023-04-05 05:05:13",192,38,"2023-04-05 05:37:14",2883,39,3500
THCS010M5C21CY,3549158005951908,60,0,"2023-04-24 05:31:13",993,7,"2023-04-24 06:00:44",2910,13,20000
THDI773W4L28SV,4323424420612,110,0,"2023-04-20 18:45:03",1208,0,"2023-04-20 20:09:51",2993,7,0
THEA779Q2W95XV,3570915405874358,147,0,"2023-04-28 07:22:12",498,14,"2023-04-28 07:44:26",452,18,3500
THFN368Y9S26DO,4225556492720471,,0,"2023-04-12 06:23:16",860,35,"2023-04-12 07:36:31",2846,45,0
THFT664D7Q06LG,342340103174162,46,1,"2023-04-22 06:23:09",729,7,"2023-04-22 07:47:02",125,26,3500
THFX866R0R55JD,4532407180860336,194,0,"2023-04-21 05:11:13",1265,1,"2023-04-21 05:41:39",852,3,3500
THHV989O7W40WM,3528266385259712,12,0,"2023-04-11 06:53:00",1439,28,"2023-04-11 07:40:13",2001,44,3500
THHZ971T1G85SH,6011318555985316,85,0,"2023-04-12 17:01:46",938,2,"2023-04-12 17:59:43",1211,15,0
THID406D3Z18YO,180044335370375,149,1,"2023-04-03 20:10:46",369,6,"2023-04-03 21:34:39",1055,18,0
THIE805V8O79QK,342531623551844,40,0,"2023-04-27 16:21:21",428,9,"2023-04-27 17:33:13",270,11,3500
THIF012O6S54QQ,4684647405560965,130,0,"2023-04-07 16:08:13",236,11,"2023-04-07 17:14:51",1684,26,0
THIN750O6V55ER,180057903365395,5,0,"2023-04-13 17:22:42",411,2,"2023-04-13 19:02:24",642,5,3500
THJI171A6F91CF,4670481182889512380,151,0,"2023-04-28 06:07:48",264,11,"2023-04-28 08:04:34",173,12,20000
THJX775X4P70JS,180022972730457,48,0,"2023-04-05 17:06:20",182,12,"2023-04-05 18:18:45",189,21,3500
THKJ240K1L59VK,30136816489518,125,0,"2023-04-18 05:48:11",201,46,"2023-04-18 06:13:36",2079,49,3500
THKU916F5N98ET,6011317469180253,60,0,"2023-04-24 06:41:31",445,14,"2023-04-24 08:15:50",816,15,20000
THKY445R2G51DN,4719750605283584414,118,0,"2023-04-20 12:14:47",185,2,"2023-04-20 14:14:41",1749,10,3500
THLU322B5N52JY,3569356789042960,52,1,"2023-04-05 08:47:28",361,9,"2023-04-05 09:12:27",1832,11,20000
THLW935M1J45ZR,4366771817472539,62,0,"2023-04-25 09:44:54",865,0,"2023-04-25 10:53:29",257,5,3500
THMB929Y4O54CZ,4799378402955576,5,1,"2023-04-28 09:11:18",834,12,"2023-04-28 10:28:01",83,18,3500
THNP207O6T36HU,180004593186475,106,0,"2023-04-20 20:36:16",200,0,"2023-04-20 22:25:10",1773,11,3500
THNU460O3E21II,2402313549139274,18,1,"2023-04-04 21:44:47",19,13,"2023-04-04 23:21:38",35,15,3500
THOG605I6H63II,4613366061817460310,196,1,"2023-04-04 17:39:04",883,29,"2023-04-04 19:08:22",2861,34,3500
THOM974X9Z31ZZ,180029887732247,91,1,"2023-04-21 07:40:45",624,20,"2023-04-21 08:13:56",2764,30,0
THPE824I7A30JT,4178139365296478,34,1,"2023-04-04 17:27:10",526,2,"2023-04-04 19:26:15",2385,5,
THPG716H2X87TK,4683751365132966547,54,0,"2023-04-03 09:30:08",1135,3,"2023-04-03 10:25:13",2397,21,3500
THQZ037T1J08SX,3592453519647910,182,1,"2023-04-11 05:31:52",1340,12,"2023-04-11 06:18:17",3059,19,0
THRH234W3Z95GE,4157264487056687746,31,0,"2023-04-19 05:08:25",1511,7,"2023-04-19 05:31:28",3133,21,3500
THSC810L5A18II,4724873649782668,31,0,"2023-04-15 07:52:23",549,13,"2023-04-15 09:13:31",1147,15,3500
THSO165O5B20DV,180000876162530,197,1,"2023-04-12 06:06:55",840,11,"2023-04-12 06:37:20",1939,13,3500
THSZ158S5P61UX,4306383820128588,129,1,"2023-04-30 19:51:14",2086,27,"2023-04-30 21:23:33",1378,33,0
THTG435W1I50WV,4254578036400869,103,1,"2023-04-10 07:53:55",569,14,"2023-04-10 09:44:48",2745,19,0
THTQ575Y8F15UL,4131163223101883379,71,1,"2023-04-07 09:03:44",94,0,"2023-04-07 10:36:45",86,1,3500
THTV935Z5K53WK,377951303236425,160,1,"2023-04-06 17:21:04",1333,5,"2023-04-06 19:12:27",2325,28,0
THTZ639W0W63BH,4678097992274,23,0,"2023-04-27 09:07:54",298,5,"2023-04-27 10:24:01",3086,12,3500
THUN045W9N73BP,376364308641089,176,0,"2023-04-21 08:35:59",564,17,"2023-04-21 09:45:47",273,23,3500
THUS986Q0V35BJ,3549182300492467,114,0,"2023-04-10 16:23:07",142,3,"2023-04-10 17:16:15",278,6,3500
THVA334J1B14XM,6544577386584806,151,0,"2023-04-17 08:23:54",1559,0,"2023-04-17 09:12:02",944,5,20000
THVR841Q1L42TL,4331844486345,129,0,"2023-04-14 07:25:58",1609,38,"2023-04-14 08:23:34",112,53,0
THYM964M4L28KG,6539609181866141,156,1,"2023-04-03 19:26:49",257,13,"2023-04-03 21:06:14",47,15,3500
THZA288H9M41NG,2257480643432230,182,1,"2023-04-24 08:08:40",365,11,"2023-04-24 09:48:35",1869,35,0
THZA920T7V08KB,373286421882964,8,1,"2023-04-14 06:50:02",8,4,"2023-04-14 08:45:52",1916,10,3500
THZG967H8V18JL,4837447905158177016,126,1,"2023-04-26 06:25:12",477,2,"2023-04-26 08:00:09",1448,6,20000
THZP575W9H83TS,3513474919754912,134,0,"2023-04-04 20:00:19",614,33,"2023-04-04 21:08:24",2760,37,0
THZQ360P2O90HE,213111941956573,26,1,"2023-04-17 09:17:56",1025,15,"2023-04-17 10:31:50",2920,21,0
TIAB410I8O83US,4960241087932,179,1,"2023-04-30 17:52:22",2314,10,"2023-04-30 18:18:40",3272,28,3500
TIAS468L4Z41WA,6534345904864320,170,1,"2023-04-04 18:52:19",1098,6,"2023-04-04 19:52:10",2152,29,0
TIBJ873L1C49IK,4446021936531169,84,1,"2023-04-18 18:49:15",1545,20,"2023-04-18 20:18:07",3147,24,0
TICA285T3Y04IA,4498288202551,75,1,"2023-04-04 06:05:44",92,15,"2023-04-04 07:03:39",1808,37,0
TICD423U5P96HR,676266186037,26,0,"2023-04-24 20:00:27",38,10,"2023-04-24 20:53:05",2579,12,0
TICE025L5X10TS,3545483364022719,133,1,"2023-04-06 19:57:06",1359,8,"2023-04-06 21:53:25",3071,17,0
TICL293U5Z62GO,4469345175264680494,132,1,"2023-04-28 06:11:51",290,13,"2023-04-28 07:15:31",2657,14,0
TICN059T3Z22XA,3517510209029816,181,0,"2023-04-05 09:01:34",442,5,"2023-04-05 10:21:38",1236,6,3500
TICX255G5M79WK,213115245142137,101,1,"2023-04-21 06:43:45",358,27,"2023-04-21 07:38:38",2685,34,0
TIDQ212N5H54OA,2635487652896273,38,0,"2023-04-19 09:52:42",233,43,"2023-04-19 11:06:52",2641,44,0
TIEV616C6Y70LO,213166724857828,214,1,"2023-04-08 16:10:29",795,2,"2023-04-08 16:29:45",441,3,0
TIFK169I9R12VK,6539609181866141,156,1,"2023-04-19 17:38:22",257,13,"2023-04-19 18:29:10",47,15,3500
TIFP916S9T15XX,3534387229540216,166,1,"2023-04-24 17:49:28",813,0,"2023-04-24 19:29:27",776,7,0
TIGC243O9H00NU,213146115464780,190,1,"2023-04-24 08:34:04",405,7,"2023-04-24 09:10:27",657,33,0
TIGE049E2D58QQ,4656484264640462,163,1,"2023-04-27 21:51:49",301,7,"2023-04-27 22:49:21",982,18,3500
TIHG126T7T32AL,560124338883,63,0,"2023-04-25 16:18:58",181,26,"2023-04-25 17:30:51",2626,43,0
TIHJ510P9P30LY,4495228866149,135,0,"2023-04-24 08:21:04",1227,51,"2023-04-24 09:13:07",3000,53,0
TIHK193U8W48UL,342680618139048,58,0,"2023-04-16 06:11:34",2315,21,"2023-04-16 07:24:57",3213,35,0
TIHK477Q9M43TB,5598626771361457,82,1,"2023-04-12 20:43:28",685,0,"2023-04-12 22:11:50",101,2,0
TIHO503V8B53EP,4880385425658,177,0,"2023-04-21 16:42:15",205,26,"2023-04-21 17:32:55",2962,46,0
TIHT000H1P78AA,4015639837568333411,40,1,"2023-04-24 05:07:56",270,2,"2023-04-24 05:43:09",257,8,3500
TIJI114D0N72HJ,180030301738141,133,1,"2023-04-28 06:36:02",1276,19,"2023-04-28 07:33:20",3027,29,0
TIJM627M1A19TF,3569565201587911,120,1,"2023-04-04 20:48:33",189,0,"2023-04-04 21:42:58",823,7,0
TIJO372P8K56JM,6559195405774555,130,0,"2023-04-13 07:03:41",1107,14,"2023-04-13 07:28:35",1590,25,0
TIJX345U6M56AP,4988303565741275,35,1,"2023-04-13 21:59:41",477,0,"2023-04-13 23:30:39",2779,13,20000
TIKF589Y7L68YR,4348256733711510,,0,"2023-04-28 17:17:18",22,51,"2023-04-28 18:53:47",1953,54,0
TIKW041P1C97WS,6011030576594056,30,1,"2023-04-18 18:44:20",32,3,"2023-04-18 20:31:41",2073,7,3500
TIKZ632R1B98PG,3520019550205566,84,1,"2023-04-18 07:21:34",1346,18,"2023-04-18 09:21:29",3063,30,0
TILW603V2S58FA,4965463575651342140,157,1,"2023-04-17 17:43:22",283,1,"2023-04-17 19:37:33",458,4,0
TILY614X4M37QM,4166272280740025,115,1,"2023-04-10 06:40:14",373,39,"2023-04-10 07:19:54",2622,60,0
TIMR865M3S84VG,30164080918459,24,0,"2023-04-28 05:53:08",254,13,"2023-04-28 06:27:33",589,15,3500
TINK530D7O68ST,572544509597,57,0,"2023-04-19 19:33:03",408,6,"2023-04-19 21:02:57",161,14,3500
TINT373F1G42CR,4846285352667528,200,0,"2023-04-24 06:46:09",1586,6,"2023-04-24 07:13:19",3154,20,0
TINZ779O5O80GF,213115467544259,159,1,"2023-04-08 18:15:57",393,16,"2023-04-08 19:36:56",564,17,3500
TIOU627X1R42ZH,4366512846464588,78,0,"2023-04-05 07:37:34",317,9,"2023-04-05 08:52:59",351,19,3500
TIPH230N7N29EP,4916430456848946627,104,1,"2023-04-25 07:28:35",692,44,"2023-04-25 09:16:41",2177,48,0
TIPQ936A7B03EA,5172515308476777,3,1,"2023-04-22 11:03:44",2316,11,"2023-04-22 11:39:55",1748,14,0
TIPS158B4I89KH,4905734029265594,42,1,"2023-04-20 17:25:54",445,18,"2023-04-20 18:27:56",2705,25,3500
TIQE127Y8D10YS,6011192316926012,203,1,"2023-04-03 07:59:07",368,28,"2023-04-03 09:30:54",2721,33,0
TIQQ141D8P07AN,4719913296770918,134,1,"2023-04-04 05:56:22",1171,6,"2023-04-04 06:28:00",2977,17,0
TIQZ446W4L91PT,6558313572530681,166,1,"2023-04-11 21:20:10",813,0,"2023-04-11 22:25:49",1232,2,0
TIRG793V4F99QZ,3596612633477696,16,0,"2023-04-04 19:56:14",1343,4,"2023-04-04 21:40:28",1946,25,3500
TIRQ488B7D39AX,30428250357040,153,0,"2023-04-27 17:45:11",858,1,"2023-04-27 19:03:54",959,24,
TIRU949J6R37EA,180040670397460,112,0,"2023-04-18 17:01:14",284,8,"2023-04-18 18:04:23",96,29,3500
TIRZ068E7T89HE,3528575651750075,127,1,"2023-04-28 06:34:00",412,5,"2023-04-28 06:59:52",756,6,0
TIRZ424N5M69FU,6573313022751813,47,1,"2023-04-10 19:10:55",65,10,"2023-04-10 20:18:54",1174,14,0
TISS056M6H45EQ,4476550221067536122,154,0,"2023-04-14 08:55:31",273,12,"2023-04-14 09:36:52",455,13,3500
TITB744N7B36KL,30428250357040,153,1,"2023-04-27 06:45:17",890,6,"2023-04-27 07:31:11",2845,18,
TIUM698E5I55JT,4575486841940,116,0,"2023-04-24 06:27:32",1304,23,"2023-04-24 07:13:42",3039,29,0
TIWB024F4I43OZ,3587337956647904,33,0,"2023-04-18 20:04:50",37,7,"2023-04-18 21:34:16",1829,9,0
TIWG726F6I71ZI,579559716439,98,0,"2023-04-29 14:09:47",622,2,"2023-04-29 15:21:57",498,9,3500
TIWN944R8Q01UF,4228631436774,44,0,"2023-04-08 10:01:41",2317,14,"2023-04-08 11:08:43",3495,25,0
TIXO579A5L11MH,4916430456848946627,104,0,"2023-04-12 20:38:56",150,22,"2023-04-12 21:32:03",88,50,0
TIXT154E5P91UP,3537344445143314,64,0,"2023-04-17 16:16:34",60,10,"2023-04-17 17:17:42",1218,20,3500
TIYT383S0X43LV,4148347241602606,38,0,"2023-04-19 06:45:46",648,39,"2023-04-19 07:52:58",3137,41,0
TIZD791H3W95RT,4996225095064169,123,1,"2023-04-05 16:02:16",637,30,"2023-04-05 17:42:21",2921,31,3500
TJBB799B8F36IA,30136816489518,125,1,"2023-04-28 17:47:04",1153,23,"2023-04-28 19:37:59",2967,24,3500
TJBG419N8M86UW,6011980496984235,8,1,"2023-04-21 20:09:00",282,15,"2023-04-21 21:51:56",125,16,3500
TJCA397U4Z82XC,36716053653423,148,1,"2023-04-04 06:55:49",1024,18,"2023-04-04 07:26:46",2052,38,0
TJCB064B0A57AL,4920568766034164,4,0,"2023-04-24 08:02:07",627,39,"2023-04-24 09:26:26",2765,64,0
TJDF070O1K47AW,3571912617977029,112,0,"2023-04-17 08:07:39",824,42,"2023-04-17 08:37:08",340,44,3500
TJDX040T1K43TW,4709994160903,35,0,"2023-04-18 16:57:44",173,9,"2023-04-18 18:21:42",477,12,20000
TJED302B5K29ZQ,4969284110642,181,0,"2023-04-05 17:44:25",1236,6,"2023-04-05 19:25:41",2484,11,3500
TJER026J0U21YJ,4317815230091374,153,1,"2023-04-22 19:09:51",422,3,"2023-04-22 20:02:34",2768,20,
TJFH769H4S91ZP,30427752176460,192,1,"2023-04-18 09:58:45",1145,42,"2023-04-18 10:56:16",2966,51,0
TJFK128I0K63XB,3522657002696375,125,1,"2023-04-28 11:10:06",1895,11,"2023-04-28 13:01:16",715,36,3500
TJFN160T4N65GK,4461146257530,131,1,"2023-04-24 06:53:46",285,1,"2023-04-24 07:26:03",214,2,3500
TJFZ331V2J99GA,503873796075,160,1,"2023-04-17 19:49:06",291,18,"2023-04-17 21:48:38",2658,35,0
TJGP315V9J81LK,6011206561670347,177,0,"2023-04-03 05:44:22",754,12,"2023-04-03 06:11:23",1027,43,0
TJGU119C4J80MH,2273899076950287,87,1,"2023-04-27 07:03:46",1363,35,"2023-04-27 08:01:07",723,43,3500
TJHF565F1D39CF,2635487652896273,38,0,"2023-04-18 09:27:47",233,43,"2023-04-18 11:18:42",2641,44,0
TJHT901E4J90XD,30158257275842,131,1,"2023-04-05 17:58:03",134,0,"2023-04-05 19:05:17",214,2,3500
TJHT937F1Z47YH,213155263532652,78,0,"2023-04-27 06:42:41",317,9,"2023-04-27 07:21:18",151,18,3500
TJHW280K6W00KM,4873567085628236731,52,1,"2023-04-13 21:19:26",277,3,"2023-04-13 22:33:00",553,17,20000
TJIK418P0H41NE,2407683922581481,201,1,"2023-04-19 05:06:11",132,13,"2023-04-19 05:34:23",1220,14,3500
TJIQ036T1M07VH,2295655379188437,169,0,"2023-04-14 07:23:00",707,4,"2023-04-14 08:04:58",513,22,3500
TJIR719U5D81HQ,503867890736,144,1,"2023-04-07 08:58:28",1080,6,"2023-04-07 10:01:57",148,12,3500
TJJM505K2C23ZN,6011512120886757,,1,"2023-04-23 11:18:22",775,15,"2023-04-23 12:17:55",1218,16,3500
TJJM945J1S92WN,4636055192881546,97,1,"2023-04-12 21:28:33",130,0,"2023-04-12 22:31:37",2271,2,0
TJJQ062F9C90PS,4754286332085799,124,0,"2023-04-28 09:46:01",53,15,"2023-04-28 10:29:22",1665,16,3500
TJKU573N7I68JD,213189948673904,79,0,"2023-04-25 06:53:01",191,8,"2023-04-25 07:21:52",496,10,3500
TJLA549G9J12ZE,3507107976417837,119,0,"2023-04-14 06:41:54",336,8,"2023-04-14 07:31:16",411,13,3500
TJLS068S5O49RJ,30136816489518,125,1,"2023-04-25 16:53:31",1153,23,"2023-04-25 18:20:51",2967,24,3500
TJMI437X0C56QT,566171543168,80,1,"2023-04-18 05:31:32",671,3,"2023-04-18 06:08:34",1169,4,3500
TJMO621K4W57MK,349944373495091,141,0,"2023-04-10 16:29:18",1313,9,"2023-04-10 17:24:56",55,27,3500
TJNB769B2G35MC,2720556419423963,77,1,"2023-04-27 16:08:15",94,0,"2023-04-27 17:58:58",136,1,0
TJNO602D1O45XT,180090622021106,121,1,"2023-04-12 21:04:53",1230,6,"2023-04-12 22:36:18",3001,35,0
TJNX278V4G57DT,3533554681284713,1,1,"2023-04-28 08:32:00",502,7,"2023-04-28 09:29:54",2728,37,0
TJOR634W0K73EM,676283044227,178,0,"2023-04-10 21:27:15",479,6,"2023-04-10 22:56:14",1947,9,20000
TJQH831E3T71MN,4656484264640462,163,1,"2023-04-20 19:37:13",301,7,"2023-04-20 21:23:02",982,18,3500
TJQQ237D4P60TY,180063325874881,175,0,"2023-04-09 20:27:31",2318,18,"2023-04-09 22:01:33",2750,19,3500
TJRE261I4P23MF,4402759890633886222,74,1,"2023-04-08 07:58:32",1902,13,"2023-04-08 09:19:27",1243,35,0
TJRE866I0R29PX,4104888875282062619,70,1,"2023-04-24 17:09:48",1128,2,"2023-04-24 19:07:31",1771,11,3500
TJRH232T6E31QR,6011543080425997,144,0,"2023-04-11 18:44:09",1285,6,"2023-04-11 20:37:58",2002,15,3500
TJRK801Y8C82TW,2527622104972154,16,0,"2023-04-14 21:14:28",1497,11,"2023-04-14 22:44:54",2860,23,3500
TJTR299N7J99UJ,4348256733711510,146,1,"2023-04-12 06:41:47",601,11,"2023-04-12 08:28:34",2753,15,0
TJUD718L6Y17MB,4309038731411054,172,1,"2023-04-07 16:57:51",1309,2,"2023-04-07 18:45:24",2929,4,0
TJUJ765A7T40GR,377951303236425,160,1,"2023-04-13 16:11:02",1333,5,"2023-04-13 18:02:51",2325,28,0
TJUJ920A5M97MK,5114535082212157,163,1,"2023-04-17 19:36:15",1905,11,"2023-04-17 21:26:57",3311,16,3500
TJVQ887O2D41UY,213105773866033,40,0,"2023-04-18 05:02:30",177,7,"2023-04-18 05:53:12",270,11,3500
TJVR350Q4N97JE,4116056920356172,50,1,"2023-04-04 21:55:41",295,20,"2023-04-04 23:12:40",1069,24,3500
TJVX662E5D83XF,2238533576611255,14,0,"2023-04-20 06:33:04",14,19,"2023-04-20 08:06:02",90,30,0
TJWG070Z4J75ZN,6521040134321754,20,0,"2023-04-05 05:00:58",21,0,"2023-04-05 05:39:59",1637,6,3500
TJWN911A1Y36RS,4547245090487583462,172,1,"2023-04-25 16:08:27",495,0,"2023-04-25 17:09:48",1557,9,0
TJXS636S0Q92TW,2295962091596974,111,0,"2023-04-27 05:21:04",675,56,"2023-04-27 06:08:43",2571,57,0
TJYV128A4Y17SW,6507638073318307,111,0,"2023-04-18 18:33:28",1012,43,"2023-04-18 19:26:27",908,45,0
TJZU043E7X18GM,4122123545871,48,0,"2023-04-25 16:49:38",187,4,"2023-04-25 18:42:22",401,14,3500
TKAO996T9M58XH,3536572066357562,112,1,"2023-04-30 05:06:51",251,34,"2023-04-30 05:56:34",449,35,3500
TKCD512L6V67AM,3528988342978833,154,0,"2023-04-12 17:27:45",1220,0,"2023-04-12 19:26:41",397,11,3500
TKCE358T9P04GW,6011686133020107,94,1,"2023-04-17 21:11:52",372,8,"2023-04-17 22:13:58",25,16,3500
TKDB125V8E49XK,574726750023,174,1,"2023-04-20 17:44:10",927,1,"2023-04-20 18:41:35",2413,30,0
TKDF375N6S40MF,180057903365395,5,0,"2023-04-11 17:54:49",411,2,"2023-04-11 18:59:08",642,5,3500
TKDX431Q2F95YI,4612175181278450,217,0,"2023-04-28 18:32:12",244,44,"2023-04-28 20:17:05",1953,50,0
TKDZ197E2R57GY,4313050166209,153,0,"2023-04-25 06:46:37",390,23,"2023-04-25 08:21:52",959,24,
TKFI723Y3Q12YA,376709300726678,76,0,"2023-04-11 07:23:03",93,41,"2023-04-11 08:36:44",2597,44,0
TKGM944C2S06GX,3548815673143131,73,1,"2023-04-26 05:51:51",336,8,"2023-04-26 06:13:58",177,16,3500
TKHL489T7S65TZ,36162260650821,4,1,"2023-04-19 09:41:44",668,62,"2023-04-19 11:36:20",2835,64,0
TKIP800S8T33UT,2379863459699716,155,0,"2023-04-28 07:43:46",200,8,"2023-04-28 08:37:58",94,24,3500
TKIY453C3R72QY,572846044996,56,0,"2023-04-21 07:58:26",628,24,"2023-04-21 09:50:06",2766,42,0
TKJF804Q7P97VJ,4494200539791949338,206,0,"2023-04-27 07:23:13",1290,30,"2023-04-27 08:18:17",2994,33,0
TKJM075N0E82IJ,180050809468835,186,0,"2023-04-17 19:36:43",1570,1,"2023-04-17 21:14:21",798,8,3500
TKMA222X2O89QR,3569644495730154,167,0,"2023-04-18 07:32:22",1560,28,"2023-04-18 09:28:28",959,35,3500
TKME714I6H95IZ,4708188051530194,60,0,"2023-04-06 09:57:13",940,9,"2023-04-06 10:44:57",72,10,20000
TKMJ499E2T90XS,6011980496984235,8,1,"2023-04-20 18:53:38",282,15,"2023-04-20 20:04:53",125,16,3500
TKMN015N8D03ZS,3506580241941339,30,1,"2023-04-05 08:41:24",32,3,"2023-04-05 09:25:28",830,6,3500
TKNQ459Z1Y64RV,4729302648273942756,207,0,"2023-04-24 06:03:16",254,8,"2023-04-24 06:29:49",1342,11,3500
TKOJ653M3U57CI,3528988342978833,154,1,"2023-04-18 05:52:27",330,11,"2023-04-18 06:35:46",132,13,3500
TKOK864W1W52CO,4172238784006231,190,0,"2023-04-17 17:15:18",526,3,"2023-04-17 18:59:18",3030,58,0
TKPA114U4H46FJ,4993710478837,66,1,"2023-04-19 08:51:47",530,15,"2023-04-19 09:13:54",815,26,0
TKPT071E0H73GZ,4946777822784,32,0,"2023-04-06 06:48:12",658,1,"2023-04-06 07:33:58",251,9,3500
TKPW708D4U60ET,4766007569419196,57,0,"2023-04-06 16:32:42",525,0,"2023-04-06 17:42:58",393,8,3500
TKQE942R3Y24BE,342370004909630,10,0,"2023-04-27 05:23:40",583,13,"2023-04-27 06:13:42",2073,20,3500
TKQF342V2T46CO,3511110900198436,195,0,"2023-04-13 07:33:55",1499,30,"2023-04-13 09:03:08",3129,35,0
TKQV681Z4X09CE,4366512846464588,78,0,"2023-04-20 09:40:39",317,9,"2023-04-20 11:21:32",351,19,3500
TKQW976R2D32RY,3505707886664931,67,0,"2023-04-03 05:21:39",1181,26,"2023-04-03 06:12:00",1103,27,0
TKRG064E8T92RH,6509546148313351,30,1,"2023-04-15 16:40:41",32,3,"2023-04-15 18:23:49",2073,7,3500
TKRJ985I2Q70VS,3570145781190035,71,1,"2023-04-14 20:54:54",94,0,"2023-04-14 21:46:36",86,1,3500
TKRV681O2S46RW,3570422408611549,16,1,"2023-04-03 05:57:14",39,0,"2023-04-03 06:55:59",526,3,3500
TKSP921A2W65VE,4860968417507585403,2,1,"2023-04-03 05:24:45",1361,3,"2023-04-03 06:19:19",975,46,0
TKSR392V5Y13FL,2552369444600479,16,1,"2023-04-28 06:37:09",39,0,"2023-04-28 07:37:00",765,9,3500
TKTS026X5Y19WA,4860968417507585403,2,0,"2023-04-06 17:03:11",466,32,"2023-04-06 18:54:04",2714,40,0
TKTT871P0U44EI,4295166628049855,26,1,"2023-04-08 09:24:11",1647,3,"2023-04-08 09:58:54",1025,15,0
TKTV957T8Q94ZM,639067876230,174,1,"2023-04-14 19:53:43",1130,15,"2023-04-14 21:51:16",3060,46,0
TKUE501H2U69VI,2259163638164343,133,1,"2023-04-13 21:49:20",1006,12,"2023-04-13 23:11:18",2914,15,0
TKUJ037C7I02FM,3534387229540216,166,1,"2023-04-04 17:10:22",813,0,"2023-04-04 18:34:35",776,7,0
TKUK075T0Q07RB,563170787110,4,0,"2023-04-14 20:42:42",689,35,"2023-04-14 21:41:27",2792,62,0
TKUL679I9Z33EB,3592243227579699,155,0,"2023-04-24 09:35:48",339,5,"2023-04-24 10:07:13",580,20,3500
TKUX300A4D55JW,4199450082632933049,162,1,"2023-04-19 17:30:32",134,0,"2023-04-19 19:05:03",294,2,3500
